id,status,category,content_type,search_intent,main_keyword,expanded_keywords,title,quality_score,duplicate_status,cannibalization_status,max_existing_similarity,nearest_existing_title,decision_reason
"11","pass","약국 찾기/영업시간","blog","체크리스트형","약국 영업시간","변동|공휴일|방문 전","약국 영업시간 변동이 생기는 날 확인 순서","96","pass","pass","17","임산부가 약국 이용 시 유의사항 | 약국오늘","변동 가능성이 큰 날짜; 명절·연휴 방문자 대상"
"12","pass","약국 찾기/영업시간","blog","문제해결형","문 여는 약국","검색 결과|전화|대체 약국","문 여는 약국 찾기 결과가 다를 때 대처법","96","pass","pass","33","공휴일 약국 찾기 5단계 체크리스트","서로 다른 정보 비교; 검색 결과가 헷갈리는 사용자 대상"
"13","pass","약국 찾기/영업시간","blog","문제해결형","약국 전화","연결 안 됨|대체|반경 확장","약국 전화 연결이 안 될 때 다음 후보 찾는 법","96","pass","pass","50","약국 전화 연결이 안 될 때 대안 찾기","후보를 빠르게 바꾸는 기준; 통화 실패 사용자 대상"
"14","pass","약국 찾기/영업시간","blog","FAQ형","약국 재고 확인","전화 표현|제품명|대체품","약국 재고 확인 전화에서 꼭 물어볼 표현","96","pass","pass","17","소화불량·과음 후 약국에서 물어볼 것 | 약국오늘","재고 문의 스크립트; 특정 약을 찾는 사용자 대상"
"15","pass","약국 찾기/영업시간","blog","정보형","약국 위치 권한","개인정보|위치|검색","약국 위치 권한 허용 전 알아둘 개인정보 기준","96","pass","pass","14","심야 약국 찾기 체크리스트: 헛걸음 방지 | 약국오늘","위치 권한의 의미; 위치 기반 검색 초보자 대상"
"16","pass","약국 찾기/영업시간","blog","체크리스트형","가까운 약국","닫힘|후보|야간","가까운 약국이 닫았을 때 후보를 좁히는 순서","96","pass","pass","0","소화불량·과음 후 약국에서 물어볼 것 | 약국오늘","대체 후보 좁히기; 가장 가까운 약국이 닫힌 사용자 대상"
"17","pass","약국 찾기/영업시간","blog","정보형","약국 검색 결과","종료 임박|영업시간|방문","약국 검색 결과에서 종료 임박 표시 읽는 법","96","pass","pass","14","심야 약국 찾기 체크리스트: 헛걸음 방지 | 약국오늘","종료 임박 해석; 모바일 검색 사용자 대상"
"18","pass","약국 찾기/영업시간","blog","체크리스트형","지역 약국 목록","목록|전화|주소","지역 약국 목록을 볼 때 먼저 확인할 세 가지","96","pass","pass","17","임산부가 약국 이용 시 유의사항 | 약국오늘","목록 기반 선택 기준; 지역 페이지 방문자 대상"
"19","pass","상황별 약국 이용","blog","문제해결형","퇴근 후 약국","시간 절약|길찾기|전화","퇴근 후 약국 이용 시 시간 손실 줄이는 순서","96","pass","pass","29","임산부가 약국 이용 시 유의사항 | 약국오늘","퇴근 동선 최적화; 직장인 대상"
"20","pass","상황별 약국 이용","blog","체크리스트형","여행 약국","숙소|상비약|지도","여행 중 약국 찾기 전 숙소 주변 확인법","96","pass","pass","33","공휴일 약국 찾기 5단계 체크리스트","숙소 기준 검색; 국내 여행자 대상"
"21","pass","상황별 약국 이용","blog","정보형","출장 약국","처방전 없음|상담|증상 설명","출장 중 처방전 없이 약국 상담받는 요령","96","pass","pass","33","야간 약국 안전하게 방문하는 요령","낯선 지역 약국 이용; 출장자 대상"
"22","pass","상황별 약국 이용","blog","체크리스트형","명절 약국","가족|복용약|상담","명절 약국 이용 시 가족 복용약 정리법","96","pass","pass","33","임산부가 약국 이용 시 유의사항 | 약국오늘","가족 복용 정보 정리; 명절 귀성 가족 대상"
"23","pass","상황별 약국 이용","blog","FAQ형","병원 닫은 뒤 약국","상담 질문|응급|대체","병원 닫은 뒤 약국에서 먼저 물어볼 질문","96","pass","pass","33","소화불량·과음 후 약국에서 물어볼 것 | 약국오늘","병원·약국 판단; 야간 증상 사용자 대상"
"24","pass","상황별 약국 이용","blog","체크리스트형","휴가철 약국","증상 메모|상비약|상담","휴가철 약국 방문 전 챙길 증상 메모","96","pass","pass","29","처방전 준비와 약국 방문 전 점검 7가지 | 약국오늘","증상 기록; 휴가 중 가족 대상"
"25","pass","상황별 약국 이용","blog","정보형","운전 전 약국","졸림|감기약|복용 주의","장거리 운전 전 약국에서 확인할 졸림 주의","96","pass","pass","50","장거리 운전 전후 약국에서 챙길 것","운전 전 약 복용 주의; 장거리 운전자 대상"
"26","pass","상황별 약국 이용","blog","체크리스트형","해외여행 상비약","약국|구급상자|복용법","해외여행 전 약국에서 준비할 상비약 기준","96","pass","pass","20","소화불량·과음 후 약국에서 물어볼 것 | 약국오늘","출국 전 준비; 해외여행자 대상"
"27","pass","상황별 약국 이용","blog","정보형","시험 기간 약국","피로|수면|영양제","시험 기간 약국 상담 전 피로·수면 정보 정리","96","pass","pass","25","공공데이터 기반 약국 정보 신뢰도 살펴보기","피로 상담 기준; 학생과 보호자 대상"
"28","pass","상황별 약국 이용","blog","체크리스트형","야외활동 약국","피부|벌레물림|자외선","야외활동 전 약국에서 준비할 피부·벌레 대책","96","pass","pass","29","피부 트러블(벌레·햇빛) 응급 처치 키트","야외 상비품; 캠핑·등산 사용자 대상"
"29","pass","상황별 약국 이용","blog","정보형","약 보관","반려동물|외출|보관","반려가족과 외출 전 사람 약 보관 주의사항","94","pass","pass","17","반려동물 약과 사람 약의 차이 이해하기","사람 약 보관 안전; 반려동물 가정 대상"
"30","pass","상황별 약국 이용","blog","문제해결형","회사 비상약함","상비약|보관|유효기간","회사 비상약함 운영 전 약국 상담 포인트","96","pass","pass","50","카페인 과다 복용 시 약국 상담 포인트","사무실 비상약 기준; 소규모 사업장 담당자 대상"
"31","pass","상황별 약국 이용","blog","비교형","단골 약국","이사|상담|접근성","이사 후 단골 약국을 고를 때 보는 기준","96","pass","pass","11","공휴일에도 열려 있는 약국을 빨리 찾는 5가지 방법 | 약국오늘","장기 이용 기준; 이사한 가정 대상"
"32","pass","상황별 약국 이용","blog","체크리스트형","1인 가구 약국","저장|전화번호|야간","혼자 사는 사람이 약국 정보 저장해둘 항목","96","pass","pass","29","공공데이터 기반 약국 정보 신뢰도 살펴보기","긴급 정보 저장; 1인 가구 대상"
"33","pass","응급 상비약","blog","체크리스트형","가정 상비약","해열제|소화제|상처","가정 상비약 구비 기준: 해열·소화·상처 대응","96","pass","pass","13","어린이 해열제 구비 체크포인트 | 약국오늘","기본 구성; 가정 대상"
"34","pass","응급 상비약","blog","체크리스트형","응급약","유효기간|보관|폐기","응급약 보관함 정리 전 유효기간 확인 순서","96","pass","pass","17","알약 vs 시럽, 형태별 장단점 정리","정리 루틴; 가정 상비약 관리자 대상"
"35","pass","응급 상비약","blog","정보형","구급상자","품목|상담|보관","구급상자 구성 시 약국에서 상담할 품목","96","pass","pass","33","피부과 처방 외에 약국에서 구입할 품목","구급상자 품목; 초보 가정 대상"
"36","pass","응급 상비약","blog","정보형","해열제","성분|연령|용량","해열제 상비 전 성분과 연령 확인하는 법","96","pass","pass","20","어린이 해열제 구비 체크포인트 | 약국오늘","성분·연령 기준; 보호자 대상"
"37","pass","응급 상비약","blog","문제해결형","진통제","위장|간|복용 주의","진통제 고를 때 위장·간 질환 확인이 필요한 이유","96","pass","pass","14","영유아 해열·진통제 선택 시 주의점","기저질환 확인; 통증으로 약국 방문자 대상"
"38","pass","응급 상비약","blog","비교형","소화제","속쓰림|더부룩함|설사","소화제 상비약 고를 때 증상별로 나누는 기준","96","pass","pass","17","여름 휴가철 응급 상비약 리스트 | 약국오늘","증상별 선택; 소화 불편 사용자 대상"
"39","pass","응급 상비약","blog","문제해결형","지사제","설사|탈수|발열","지사제 복용 전 약국에서 먼저 확인할 증상","96","pass","pass","33","치과 시술 후 약국에서 확인할 사항","복용 전 확인; 급성 설사 사용자 대상"
"40","pass","응급 상비약","blog","정보형","알레르기약","졸림|운전|복용 시간","알레르기약 상비 시 졸림과 운전 주의 기준","96","pass","pass","17","장거리 운전 전후 약국에서 챙길 것","생활 주의; 알레르기 사용자 대상"
"41","pass","응급 상비약","blog","비교형","상처약","밴드|소독제|상처 상태","상처 밴드와 소독제 선택 전 확인할 상처 상태","96","pass","pass","17","어린이 해열제 구비 시 확인할 포인트","상처 상태 분류; 가벼운 상처 사용자 대상"
"42","pass","응급 상비약","blog","문제해결형","화상 응급약","병원 신호|냉각|연고","화상 응급약 준비 전 병원 방문 신호 구분","96","pass","pass","14","처방전 준비와 약국 방문 전 점검 7가지 | 약국오늘","약국 대응 한계; 가벼운 화상 사용자 대상"
"43","pass","응급 상비약","blog","비교형","벌레물림 약","가려움|통증|부기","벌레물림 약 고를 때 가려움·통증 구분 기준","96","pass","pass","0","소화불량·과음 후 약국에서 물어볼 것 | 약국오늘","증상별 선택; 야외활동 사용자 대상"
"44","pass","응급 상비약","blog","정보형","멀미약","복용 시간|졸림|여행","멀미약 준비 전 복용 시간과 졸림 확인법","96","pass","pass","17","카페인 과다 복용 시 약국 상담 포인트","복용 타이밍; 여행자 대상"
"45","pass","응급 상비약","blog","비교형","파스","바르는 진통제|통증 위치|피부","파스와 바르는 진통제 선택 전 통증 위치 보기","96","pass","pass","29","영유아 해열·진통제 선택 시 주의점","제형별 선택; 근육통 사용자 대상"
"46","pass","응급 상비약","blog","체크리스트형","비상약함","아이 안전|보관|오남용","비상약함을 아이 손이 닿지 않게 보관하는 법","96","pass","pass","0","소화불량·과음 후 약국에서 물어볼 것 | 약국오늘","안전 보관; 아이 있는 가정 대상"
"47","pass","어린이/임산부/고령자","blog","체크리스트형","어린이 약","체중|연령|용량","어린이 약 복용 전 체중과 연령 확인 순서","96","pass","pass","17","어린이 해열제 구비 체크포인트 | 약국오늘","용량 확인; 보호자 대상"
"48","pass","어린이/임산부/고령자","blog","문제해결형","아이 감기약","증상 기록|기침|콧물","아이 감기약 상담 전 증상 기록하는 법","96","pass","pass","17","카페인 과다 복용 시 약국 상담 포인트","상담 준비; 부모 대상"
"49","pass","어린이/임산부/고령자","blog","FAQ형","어린이 해열제","교차복용|질문|시간 간격","어린이 해열제 교차복용 전 약사에게 물을 질문","96","pass","pass","33","어린이 해열제 구비 체크포인트 | 약국오늘","질문 정리; 부모 대상"
"50","pass","어린이/임산부/고령자","blog","체크리스트형","임산부 약국","임신 주수|복용약|상담","임산부 약국 상담 전 임신 주수와 복용약 정리","96","pass","pass","29","카페인 과다 복용 시 약국 상담 포인트","상담 정보; 임산부 대상"
"51","pass","어린이/임산부/고령자","blog","정보형","수유 중 약","성분|복용 시간|상담","수유 중 약 복용 전 확인할 성분과 시간","96","pass","pass","20","어린이 해열제 구비 시 확인할 포인트","복용 시간 확인; 수유부 대상"
"52","pass","어린이/임산부/고령자","blog","문제해결형","고령자 복약","중복 성분|처방약|일반약","고령자 복약 관리에서 중복 성분을 찾는 법","96","pass","pass","17","장시간 영업 약국(24시) 빠르게 찾는 법","중복 확인; 고령자 보호자 대상"
"53","pass","어린이/임산부/고령자","blog","정보형","만성질환 영양제","상담|복용약|상호작용","만성질환자가 약국에서 영양제 상담받는 순서","96","pass","pass","20","소화불량·과음 후 약국에서 물어볼 것 | 약국오늘","영양제 상담; 만성질환자 대상"
"54","pass","어린이/임산부/고령자","blog","체크리스트형","혈압약 감기약","감기약|혈압|상담","혈압약 복용자가 감기약 살 때 확인할 항목","96","pass","pass","20","어린이 해열제 구비 시 확인할 포인트","성분 확인; 고혈압 환자 대상"
"55","pass","어린이/임산부/고령자","blog","정보형","당뇨 감기약","혈당|성분|상담","당뇨 환자가 약국에서 감기약 상담할 때","96","pass","pass","20","소화불량·과음 후 약국에서 물어볼 것 | 약국오늘","혈당 관련 확인; 당뇨 환자 대상"
"56","pass","어린이/임산부/고령자","blog","체크리스트형","부모님 약","약 봉투|복용 시간|정리","부모님 약 봉투 정리 전 확인할 복용 시간","96","pass","pass","17","처방전 준비물 7가지와 대기 시간 줄이기","복용 일정 정리; 자녀 보호자 대상"
"57","pass","어린이/임산부/고령자","blog","문제해결형","청소년 여드름 약","피부 상태|상담|자극","청소년 여드름 약 상담 전 피부 상태 설명법","96","pass","pass","17","카페인 과다 복용 시 약국 상담 포인트","피부 상태 설명; 청소년과 보호자 대상"
"58","pass","어린이/임산부/고령자","blog","정보형","어린이 알레르기약","졸림|학교|복용 시간","어린이 알레르기약 선택 전 졸림 확인 기준","96","pass","pass","17","어린이 해열제 구비 체크포인트 | 약국오늘","생활 패턴 고려; 보호자 대상"
"59","pass","증상별 약국 상담","blog","문제해결형","감기약","기침|콧물|열","감기약 상담 전 기침·콧물·열을 구분하는 법","96","pass","pass","17","카페인 과다 복용 시 약국 상담 포인트","증상 분류; 감기 증상 사용자 대상"
"60","pass","증상별 약국 상담","blog","비교형","기침약","마른기침|가래기침|상담","기침약 고를 때 마른기침과 가래기침 차이","96","pass","pass","20","편의점 의약외품과 약국 의약품 차이","기침 유형; 기침 증상 사용자 대상"
"61","pass","증상별 약국 상담","blog","정보형","콧물약","졸림|운전|복용 시간","콧물약 복용 전 졸림과 운전 주의 확인","96","pass","pass","17","장거리 운전 전후 약국에서 챙길 것","생활 주의; 비염·감기 사용자 대상"
"62","pass","증상별 약국 상담","blog","체크리스트형","두통약","통증 위치|반복|상담","두통약 상담 전 통증 위치와 반복 여부 정리","96","pass","pass","14","알약 vs 시럽, 형태별 장단점 정리","두통 정보 기록; 두통 사용자 대상"
"63","pass","증상별 약국 상담","blog","정보형","속쓰림 약","식사 시간|위산|복용","속쓰림 약 고르기 전 식사 시간 확인법","96","pass","pass","17","처방전 준비물 7가지와 대기 시간 줄이기","식사와 증상 관계; 속쓰림 사용자 대상"
"64","pass","증상별 약국 상담","blog","문제해결형","설사","탈수|발열|지사제","설사 증상일 때 약국에서 먼저 말할 정보","96","pass","pass","17","소화불량·과음 후 약국에서 물어볼 것 | 약국오늘","위험 신호; 급성 설사 사용자 대상"
"65","pass","증상별 약국 상담","blog","체크리스트형","변비약","복용약|생활습관|상담","변비약 상담 전 복용약과 생활습관 체크","96","pass","pass","17","카페인 과다 복용 시 약국 상담 포인트","원인 파악; 변비 사용자 대상"
"66","pass","증상별 약국 상담","blog","문제해결형","피부 가려움","발진|가려움|연고","피부 가려움 약국 상담 전 발진 모양 확인","96","pass","pass","29","카페인 과다 복용 시 약국 상담 포인트","피부 상태 설명; 피부 증상 사용자 대상"
"67","pass","증상별 약국 상담","blog","비교형","인공눈물","눈 건조|렌즈|보존제","눈 건조할 때 인공눈물 선택 전 확인할 점","96","pass","pass","20","어린이 해열제 구비 시 확인할 포인트","제품 선택; 안구건조 사용자 대상"
"68","pass","증상별 약국 상담","blog","정보형","입병 약","통증|기간|구내염","입병 약 고르기 전 통증 위치와 기간 보기","96","pass","pass","0","소화불량·과음 후 약국에서 물어볼 것 | 약국오늘","기간 기준; 구내염 사용자 대상"
"69","pass","증상별 약국 상담","blog","비교형","근육통","파스|먹는 약|피부","근육통 약국 상담 전 파스와 먹는 약 비교","96","pass","pass","33","카페인 과다 복용 시 약국 상담 포인트","제형 비교; 근육통 사용자 대상"
"70","pass","증상별 약국 상담","blog","정보형","생리통 약","위장|복용 시간|진통제","생리통 약 복용 전 위장 부담 줄이는 기준","96","pass","pass","17","카페인 과다 복용 시 약국 상담 포인트","복용 전 주의; 생리통 사용자 대상"
"71","pass","증상별 약국 상담","blog","FAQ형","숙취 약국","두통|속쓰림|수분","숙취 약국 상담 전 증상별로 나누는 질문","96","pass","pass","33","카페인 과다 복용 시 약국 상담 포인트","증상별 상담; 숙취 사용자 대상"
"72","pass","증상별 약국 상담","blog","정보형","알레르기 비염 약","지속 기간|졸림|상담","알레르기 비염 약 선택 전 지속 기간 확인","96","pass","pass","33","알레르기 비염 시즌 약국 이용 가이드","기간과 생활 패턴; 비염 사용자 대상"
"73","pass","의약품 위키","blog","비교형","일반의약품","전문의약품|약국 상담|처방전","일반의약품과 전문의약품 차이, 약국 상담 기준","96","pass","pass","33","편의점 의약외품과 약국 의약품 차이","의약품 분류; 의약품 구분이 헷갈리는 사용자 대상"
"74","pass","의약품 위키","blog","정보형","복약법","용법|용량|횟수","복약법 읽을 때 용법·용량·횟수 구분하는 법","96","pass","pass","0","소화불량·과음 후 약국에서 물어볼 것 | 약국오늘","복약 표시 해석; 약 봉투를 확인하는 사용자 대상"
"75","pass","의약품 위키","blog","문제해결형","중복 복용","성분|제품명|상담","같은 성분 약을 중복 복용하지 않는 확인법","94","pass","pass","0","소화불량·과음 후 약국에서 물어볼 것 | 약국오늘","성분 확인; 여러 약을 복용하는 사용자 대상"
"76","pass","의약품 위키","blog","정보형","복용 간격","시간|용량|복약","약 복용 간격을 지켜야 하는 이유와 확인법","96","pass","pass","17","카페인 과다 복용 시 약국 상담 포인트","간격 관리; 복용 시간을 놓치는 사용자 대상"
"77","pass","의약품 위키","blog","문제해결형","약 부작용","의심|증상|상담","약 부작용 의심 시 약국에 설명할 내용","96","pass","pass","0","소화불량·과음 후 약국에서 물어볼 것 | 약국오늘","상담 정보; 복용 후 이상 증상 사용자 대상"
"78","pass","의약품 위키","blog","체크리스트형","처방약 일반약","병용|상호작용|상담","처방약과 일반약 함께 먹기 전 확인할 기준","96","pass","pass","17","어린이 해열제 구비 시 확인할 포인트","병용 확인; 처방약 복용자 대상"
"79","pass","의약품 위키","blog","정보형","약 보관","온도|습도|욕실","약 보관 온도와 습도, 욕실 보관이 위험한 이유","96","pass","pass","0","소화불량·과음 후 약국에서 물어볼 것 | 약국오늘","보관 환경; 가정 약 보관자 대상"
"80","pass","의약품 위키","blog","FAQ형","유효기간 지난 약","폐기|약국|보관","유효기간 지난 약 처리 전 약국에 물어볼 점","96","pass","pass","20","소화불량·과음 후 약국에서 물어볼 것 | 약국오늘","폐기 기준; 상비약 정리 사용자 대상"
"81","pass","의약품 위키","blog","정보형","약 봉투","식전|식후|취침 전","약 봉투에 적힌 식전·식후·취침 전 의미","96","pass","pass","0","소화불량·과음 후 약국에서 물어볼 것 | 약국오늘","복용 시점 해석; 처방약 복용자 대상"
"82","pass","의약품 위키","blog","비교형","약 제형","분말|시럽|정제","분말·시럽·정제 약 제형별 복용 주의사항","94","pass","pass","17","알약 vs 시럽, 형태별 장단점 정리","제형별 차이; 다양한 제형 복용자 대상"
"83","pass","의약품 위키","blog","문제해결형","약 깜빡","복용 누락|다음 복용|상담","약을 깜빡했을 때 다음 복용 전 확인할 원칙","96","pass","pass","17","어린이 해열제 구비 시 확인할 포인트","누락 대처; 복용을 놓친 사용자 대상"
"84","pass","의약품 위키","blog","FAQ형","복약상담","질문|복용약|주의사항","약국 복약상담을 잘 받기 위한 질문 목록","96","pass","pass","29","초보 부모를 위한 약국 방문 시나리오 모음","질문 목록; 약국 상담 초보자 대상"
"85","pass","건강기능식품 위키","blog","정보형","영양제","성분|함량|섭취 주의","영양제 추천보다 먼저 확인할 성분·함량 기준","96","pass","pass","14","어린이 해열제 구비 시 확인할 포인트","추천 전 확인; 영양제 구매자 대상"
"86","pass","건강기능식품 위키","blog","정보형","비타민D","함량|섭취 시간|주의","비타민D 고를 때 함량과 섭취 시간 확인법","96","pass","pass","17","처방전 준비물 7가지와 대기 시간 줄이기","함량과 시간; 비타민D 구매자 대상"
"87","pass","건강기능식품 위키","blog","체크리스트형","오메가3","원료|복용약|상담","오메가3 선택 전 원료와 복용약 확인 기준","96","pass","pass","17","영유아 해열·진통제 선택 시 주의점","원료·병용; 오메가3 구매자 대상"
"88","pass","건강기능식품 위키","blog","비교형","유산균","표시사항|보관|섭취","유산균 고를 때 균수보다 봐야 할 표시사항","96","pass","pass","0","소화불량·과음 후 약국에서 물어볼 것 | 약국오늘","표시사항 해석; 유산균 구매자 대상"
"89","pass","건강기능식품 위키","blog","정보형","마그네슘","설사|복용약|섭취 주의","마그네슘 섭취 전 설사와 복용약 확인하기","96","pass","pass","0","소화불량·과음 후 약국에서 물어볼 것 | 약국오늘","부담 확인; 마그네슘 구매자 대상"
"90","pass","건강기능식품 위키","blog","정보형","루테인","눈 건강|표시|함량","루테인 제품 고를 때 눈 건강 표시 읽는 법","96","pass","pass","17","비타민·영양제 구매 시 라벨 읽는 법","표시 읽기; 눈 건강 관심자 대상"
"91","pass","건강기능식품 위키","blog","비교형","종합비타민","단일 영양제|성분 중복|선택","종합비타민과 단일 영양제 차이, 선택 기준","96","pass","pass","17","편의점 의약외품과 약국 의약품 차이","중복 성분; 영양제 입문자 대상"
"92","pass","건강기능식품 위키","blog","FAQ형","건강기능식품","약사 상담|복용약|주의","건강기능식품 섭취 전 약사에게 물어볼 질문","96","pass","pass","20","소화불량·과음 후 약국에서 물어볼 것 | 약국오늘","상담 질문; 건기식 구매자 대상"
"93","pass","계절/날씨 건강","blog","비교형","환절기 약국","감기|비염|준비물","환절기 약국 준비물, 감기·비염 구분 기준","96","pass","pass","29","알레르기 비염 시즌 약국 이용 가이드","감기와 비염 구분; 환절기 증상 사용자 대상"
"94","pass","계절/날씨 건강","blog","체크리스트형","폭염 약국","탈수|피부|수분","폭염 대비 약국에서 확인할 탈수·피부 관리","96","pass","pass","29","치과 시술 후 약국에서 확인할 사항","폭염 대비; 여름철 외출자 대상"
"95","pass","계절/날씨 건강","blog","체크리스트형","한파 약국","감기약|보온|건조","한파 때 약국 방문 전 감기약과 보온용품 체크","96","pass","pass","29","처방전 준비와 약국 방문 전 점검 7가지 | 약국오늘","한파 준비; 겨울철 사용자 대상"
"96","pass","계절/날씨 건강","blog","문제해결형","미세먼지 약국","눈|코|마스크","미세먼지 심한 날 약국에서 물어볼 눈·코 관리","96","pass","pass","40","소화불량·과음 후 약국에서 물어볼 것 | 약국오늘","눈·코 대응; 미세먼지 민감자 대상"
"97","pass","계절/날씨 건강","blog","정보형","장마철 약 보관","습도|피부|보관","장마철 약 보관과 피부 트러블 예방 기준","96","pass","pass","29","피부 트러블(벌레·햇빛) 응급 처치 키트","습도 관리; 장마철 가정 대상"
"98","pass","계절/날씨 건강","blog","체크리스트형","독감 유행기","열|기침|상담","독감 유행기 약국 상담 전 열·기침 기록법","96","pass","pass","33","카페인 과다 복용 시 약국 상담 포인트","증상 기록; 독감 의심 사용자 대상"
"99","pass","계절/날씨 건강","blog","정보형","자외선 약국","선크림|피부|야외활동","자외선 강한 날 약국에서 준비할 피부 보호품","96","pass","pass","17","소화불량·과음 후 약국에서 물어볼 것 | 약국오늘","자외선 대비; 야외활동 사용자 대상"
"100","pass","계절/날씨 건강","blog","문제해결형","겨울 건조증","피부|코|눈","겨울 건조증 약국 상담 전 부위별 증상 정리","96","pass","pass","29","겨울 감기·독감 대비 약국 방문 요령","부위별 상담; 겨울철 건조 증상 사용자 대상"
